Date,Source,Headline,Lead Paragraph,URL
2020-12-10,The New York Times,South Korea faces its ‘biggest ever coronavirus crisis’ and other news around the world.,"For most of the year, South Korea has kept its coronavirus numbers so low it was the envy of the world. Now, the country is grappling with the most elusive wave of infections it has seen, just as other nations prepare to roll out vaccinations.",https://www.nytimes.com/2020/12/10/world/south-korea-faces-its-biggest-ever-coronavirus-crisis-and-other-news-around-the-world.html
2020-12-10,The New York Times,Ellen DeGeneres says she has tested positive for the coronavirus.,“The Ellen DeGeneres Show” has paused filming after its host said on Thursday that she had tested positive for the coronavirus.,https://www.nytimes.com/2020/12/10/world/ellen-degeneres-covid.html
2020-12-10,The New York Times,17 Republican Attorneys General Back Trump in Far-Fetched Election Lawsuit,"Despite dozens of judges and courts rejecting challenges to the election, Republican attorneys general in 17 states on Wednesday backed President Trump in his increasingly desperate and audacious legal campaign to reverse the results.",https://www.nytimes.com/2020/12/09/us/politics/trump-texas-supreme-court-lawsuit.html
2020-12-11,The New York Times,"Jobless Benefits Saved Them, Until States Wanted the Money Back","Unemployment payments that looked like a lifeline may now, for many, become their ruin.",https://www.nytimes.com/2020/12/11/business/economy/unemployment-benefit-payback.html
2020-12-11,The New York Times,"In Blistering Retort, 4 Battleground States Tell Texas to Butt Out of Election",[Here’s what you need to know about President-elect Joseph R. Biden Jr.’s Inauguration Day.],https://www.nytimes.com/2020/12/10/us/trump-election-lawsuit-states.html
2020-12-11,The New York Times,Airbnb’s Stunning I.P.O.,"Brian Chesky, Airbnb’s co-founder and C.E.O., was left momentarily speechless on live television yesterday after being told his company’s shares were set to begin trading at $139, after its I.P.O. had priced them at $68. (They eventually closed at $144.71.) He may as well have been speaking for Wall Street and Silicon Valley, which were left agog by a frenzy for tech I.P.O.s this week.",https://www.nytimes.com/2020/12/11/business/dealbook/airbnb-ipo-chesky.html
2020-12-11,The New York Times,"With F.D.A. approval, Pfizer will ship millions of vaccine doses immediately.","The Food and Drug Administration authorized Pfizer’s Covid-19 vaccine for emergency use on Friday, clearing the way for millions of highly vulnerable people to begin receiving the vaccine within days.",https://www.nytimes.com/2020/12/11/world/millions-of-pfizer-vaccine-doses-to-be-shipped-immediately-after-fda-approval.html
2020-12-11,The New York Times,The Women Faced Off to Play Soccer. One Team Lost Because of Hair Dye.,"Forget skill, training or even luck. If you’re a female soccer player in China, sometimes victory or defeat comes down to the color of your hair, as one university team recently found out the hard way.",https://www.nytimes.com/2020/12/11/world/asia/china-soccer-hair-dye.html
2020-12-11,The New York Times,Reporting on Indigenous Australia,"When I first heard about Australia’s “bush courts,” I knew they were something I wanted to report on. Makeshift courtrooms, fly-in legal services, and Australians processed through that system who neither understood English nor how the courts worked. The details shocked me.",https://www.nytimes.com/2020/12/10/world/australia/reporting-on-indigenous-australia.html
2020-12-11,The New York Times,Argentina Moves Toward Legal Abortion Amid Push for Women’s Rights,"BUENOS AIRES — Argentine lawmakers took a major step on Friday toward legalizing abortion and fulfilling a promise of President Alberto Fernández, who has made women’s rights a central tenet of his government.",https://www.nytimes.com/2020/12/11/world/americas/argentina-abortion.html
2020-12-11,The New York Times,Zoom Classes. No Chance Meetings. Is Virtual Business School Worth the Cost?,Getting a master’s in business administration is about a lot more than book learning.,https://www.nytimes.com/2020/12/11/your-money/business-schools-pandemic.html
2020-12-11,The New York Times,"After Nagorno-Karabakh War, Trauma, Tragedy and Devastation","FIZULI, Azerbaijan — Crossing into territory that Azerbaijan recently recaptured from Armenia is a journey into a devastated wasteland reminiscent of a World War I battlefield. The road passes miles of abandoned trenches and bunkers, and village after village of ruins, the white stones of homesteads scattered, every movable item — roofs, doors, window frames — picked clean.",https://www.nytimes.com/2020/12/11/world/europe/nagorno-karabakh-armenia-azerbaijan.html
2020-12-11,The New York Times,Biden Clashes With the Left,"Democrats are trying to work out their differences as Biden prepares to take office. But across party lines, a lot feels unbridgeable. It’s Friday, and this is your politics tip sheet.",https://www.nytimes.com/2020/12/11/us/politics/biden-defund-police-student-loans.html
2020-12-11,The New York Times,Superspreading Boston biotech conference in February is linked to 1.9 percent of all U.S. cases.,"As many as 300,000 coronavirus cases across the United States can be traced to a two-day conference in Boston attended by 175 biotech executives in February, according to a study published Thursday in the journal Science.",https://www.nytimes.com/2020/12/11/world/superspreading-boston-biotech-conference-in-february-is-linked-to-1-9-percent-of-all-us-cases.html
2020-12-11,The New York Times,Israel-Morocco Deal Follows History of Cooperation on Arms and Spying,"Behind the announcement Thursday that Israel and Morocco will establish their first formal diplomatic ties, there lies almost six decades of close, secret cooperation on intelligence and military matters between two nations that officially did not acknowledge each other.",https://www.nytimes.com/2020/12/10/world/middleeast/Israel-morocco-cooperation-history.html
2020-12-11,The New York Times,Here’s what went viral online this week.,"Here at Daily Distortions, we try to debunk false and misleading information that has gone viral. We also want to give you a sense of how popular that misinformation is, in the context of what is being discussed on social media. With the help of NewsWhip, a firm that compiles social media performance data, we made a list of the 10 most-engaged stories of the week in the United States. (NewsWhip tracks the number of reactions, shares and comments each URL receives on Facebook, as well as shares on Pinterest and by a group of influential users on Twitter.)",https://www.nytimes.com/2020/12/11/technology/heres-what-went-viral-online-this-week.html
2020-12-11,The New York Times,Australia Scraps Covid-19 Vaccine That Produced H.I.V. False Positives,Australia on Friday canceled a roughly $750 million plan for a large order of a locally developed coronavirus vaccine after the inoculation produced false positive test results for H.I.V. in some volunteers participating in a trial study.,https://www.nytimes.com/2020/12/11/world/australia/uq-coronavirus-vaccine-false-positive.html
2020-12-11,The New York Times,"Brian Kemp Cast His Lot With Trump, and Has Now Paid the Price","ATLANTA — Few politicians have been both elevated and diminished by the vicissitudes of President Trump like Brian Kemp, the Republican governor of Georgia.",https://www.nytimes.com/2020/12/11/us/politics/brian-kemp-georgia-trump.html
2020-12-11,The New York Times,Secrecy surrounds the reporting of Covid-19 cases in college athletics.,"More than 6,600 college athletes, coaches and staff members have tested positive for the coronavirus this year, a dispiriting measure of the pathogen’s reach across the United States and its spread among some of the country’s most closely monitored people.",https://www.nytimes.com/2020/12/11/world/secrecy-surrounds-the-reporting-of-covid-19-cases-in-college-athletics.html
